SCHOOL_YEAR_x,AGENCY_TYPE,CHARTER_IND,CESA,COUNTY,DISTRICT_CODE,SCHOOL_CODE,GRADE_GROUP,DISTRICT_NAME,HIGH_SCHOOL_NAME,COHORT,COMPLETION_STATUS,GROUP_BY,GROUP_BY_VALUE,TIMEFRAME,COHORT_COUNT,STUDENT_COUNT,MIDDLE_SCHOOL_NAME,SCHOOL_YEAR_y,TEST_SUBJECT,Composite_Score,FORWARD_YEAR,EXPECTED_COHORT
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,La Crosse Design Institute,2015-16,Science,2.3333333333333335,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,La Crosse Design Institute,2015-16,Social Studies,1.8333333333333333,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Lincoln Middle,2015-16,ELA,2.5945945945945947,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Lincoln Middle,2015-16,Mathematics,2.210526315789474,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Lincoln Middle,2015-16,Science,2.72972972972973,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Lincoln Middle,2015-16,Social Studies,2.918918918918919,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Logan Middle,2015-16,ELA,2.326923076923077,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Logan Middle,2015-16,Mathematics,1.8653846153846154,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Logan Middle,2015-16,Science,2.3846153846153846,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Logan Middle,2015-16,Social Studies,2.576923076923077,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Longfellow Middle,2015-16,ELA,2.216867469879518,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Longfellow Middle,2015-16,Mathematics,2.1927710843373496,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Longfellow Middle,2015-16,Science,2.4819277108433737,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Female,4-Year rate,117,108,Longfellow Middle,2015-16,Social Studies,2.6987951807228914,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,La Crosse Design Institute,2015-16,ELA,1.75,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,La Crosse Design Institute,2015-16,Mathematics,2.0,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,La Crosse Design Institute,2015-16,Science,2.0,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,La Crosse Design Institute,2015-16,Social Studies,1.625,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Lincoln Middle,2015-16,ELA,2.2222222222222223,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Lincoln Middle,2015-16,Mathematics,2.3181818181818183,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Lincoln Middle,2015-16,Science,2.6444444444444444,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Lincoln Middle,2015-16,Social Studies,2.8666666666666667,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Logan Middle,2015-16,ELA,2.1864406779661016,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Logan Middle,2015-16,Mathematics,1.8983050847457628,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Logan Middle,2015-16,Science,2.440677966101695,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Logan Middle,2015-16,Social Studies,2.694915254237288,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Longfellow Middle,2015-16,ELA,1.618421052631579,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Longfellow Middle,2015-16,Mathematics,1.7763157894736843,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Longfellow Middle,2015-16,Science,2.1710526315789473,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Gender,Male,4-Year rate,130,109,Longfellow Middle,2015-16,Social Studies,2.2987012987012987,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Lincoln Middle,2015-16,ELA,2.6530612244897958,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Lincoln Middle,2015-16,Mathematics,2.5714285714285716,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Lincoln Middle,2015-16,Science,2.9183673469387754,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Lincoln Middle,2015-16,Social Studies,3.2448979591836733,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Logan Middle,2015-16,ELA,2.4,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Logan Middle,2015-16,Mathematics,2.013333333333333,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Logan Middle,2015-16,Science,2.546666666666667,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Logan Middle,2015-16,Social Studies,2.8533333333333335,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Longfellow Middle,2015-16,ELA,1.9767441860465116,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Longfellow Middle,2015-16,Mathematics,2.0232558139534884,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Longfellow Middle,2015-16,Science,2.4031007751937983,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,20.0,High School,La Crosse,Central High,2020,Completed - Regular High School Diploma,Race/Ethnicity,White,4-Year rate,175,158,Longfellow Middle,2015-16,Social Studies,2.5923076923076924,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,La Crosse Design Institute,2015-16,ELA,1.9285714285714286,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,La Crosse Design Institute,2015-16,Mathematics,1.8571428571428572,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,La Crosse Design Institute,2015-16,Science,2.142857142857143,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,La Crosse Design Institute,2015-16,Social Studies,1.7142857142857142,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Lincoln Middle,2015-16,ELA,2.3902439024390243,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Lincoln Middle,2015-16,Mathematics,2.268292682926829,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Lincoln Middle,2015-16,Science,2.682926829268293,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Lincoln Middle,2015-16,Social Studies,2.8902439024390243,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Logan Middle,2015-16,ELA,2.2522522522522523,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Logan Middle,2015-16,Mathematics,1.882882882882883,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Logan Middle,2015-16,Science,2.4144144144144146,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Logan Middle,2015-16,Social Studies,2.6396396396396398,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Longfellow Middle,2015-16,ELA,1.930817610062893,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Longfellow Middle,2015-16,Mathematics,1.9937106918238994,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Longfellow Middle,2015-16,Science,2.3333333333333335,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,Longfellow Middle,2015-16,Social Studies,2.50625,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,School of Technology and Arts II,2015-16,ELA,2.2222222222222223,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,School of Technology and Arts II,2015-16,Mathematics,2.111111111111111,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,School of Technology and Arts II,2015-16,Science,2.5555555555555554,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,All Students,All Students,4-Year rate,152,144,School of Technology and Arts II,2015-16,Social Studies,2.6666666666666665,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Lincoln Middle,2015-16,ELA,2.4054054054054053,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Lincoln Middle,2015-16,Mathematics,2.2972972972972974,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Lincoln Middle,2015-16,Science,2.7027027027027026,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Lincoln Middle,2015-16,Social Studies,2.918918918918919,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Logan Middle,2015-16,ELA,2.323232323232323,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Logan Middle,2015-16,Mathematics,1.9494949494949494,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Logan Middle,2015-16,Science,2.4646464646464645,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Logan Middle,2015-16,Social Studies,2.696969696969697,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Longfellow Middle,2015-16,ELA,2.0072992700729926,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Longfellow Middle,2015-16,Mathematics,2.1094890510948905,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Longfellow Middle,2015-16,Science,2.4306569343065694,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,Longfellow Middle,2015-16,Social Studies,2.5942028985507246,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,School of Technology and Arts II,2015-16,ELA,2.2222222222222223,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,School of Technology and Arts II,2015-16,Mathematics,2.111111111111111,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,School of Technology and Arts II,2015-16,Science,2.5555555555555554,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Disability Status,SwoD,4-Year rate,131,128,School of Technology and Arts II,2015-16,Social Studies,2.6666666666666665,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,65,60,La Crosse Design Institute,2015-16,ELA,2.0,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,65,60,La Crosse Design Institute,2015-16,Mathematics,1.5,2016.0,2020.0
2019-20,Public school,No,4.0,La Crosse,2849,220.0,High School,La Crosse,Logan High,2020,Completed - Regular High School Diploma,Economic Status,Econ Disadv,4-Year rate,65,60,La Crosse Design Institute,2015-16,Science,2.1666666666666665,2016.0,2020.0
